t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
1.6420000000000012,0.3423168747916711,12.936509701869403,0.15831970550786695,1.273056286540041,2.0700974149058005,8.0,0.04,0.11340992186861512
1.6520000000000012,0.34130144656278305,13.01737949404147,0.15806281544425355,1.2664423480485714,2.0994037690157934,8.0,0.04,0.11326384964112622
1.6620000000000013,0.3403032838074798,13.0981354458711,0.1578217205240841,1.2602009455707224,2.125944017248123,8.0,0.04,0.11312992056033869
1.6720000000000013,0.3393220093075866,13.178796986635161,0.15759562562378798,1.2543448054637654,2.149671233107351,8.0,0.04,0.11300824856016504
1.6820000000000013,0.3383572444181162,13.259383066274273,0.15738375496710244,1.2488854781728898,2.1705555753178776,8.0,0.04,0.11289893173599647
1.6920000000000013,0.3374086100849468,13.339912126831564,0.15718535480542828,1.243833316461128,2.188584135479511,8.0,0.04,0.11280205234602032
1.7020000000000013,0.3364757278335255,13.42040207643978,0.15699969578218723,1.239197462074511,2.2037605920384844,8.0,0.04,0.11271767684862766
1.7120000000000013,0.33555822072544345,13.50087026590743,0.15682607499068335,1.234985840717345,2.2161046795290216,8.0,0.04,0.11264585597431766
1.7220000000000013,0.3346557142799969,13.581333467944942,0.15666381773822763,1.231205165112177,2.2256514854329117,8.0,0.04,0.11258662483030285
1.7320000000000013,0.3337678373581246,13.661807859048844,0.1565122790320618,1.2278609458248801,2.232450589522228,8.0,0.04,0.1125400030358531
1.7420000000000013,0.3328942230064317,13.742309004043307,0.1563708448049501,1.224957509447673,2.23656506389015,8.0,0.04,0.1125059948862614
1.7520000000000013,0.33203401404039323,13.822791398956596,0.1560519966140204,1.222501604757145,2.235446260956373,8.0,0.04,0.1124836724515357
1.7620000000000013,0.33118487260244817,13.903349076896712,0.15607344727621955,1.2205013152614343,2.2272246796342996,8.0,0.04,0.11247129894252532
1.7720000000000014,0.3303468878766183,13.98407021658505,0.15609108196168636,1.2189494594486163,2.222783419233542,8.0,0.04,0.11247039223141504
1.7820000000000014,0.3295206332334246,14.064932071077825,0.15605831887597707,1.2178435762199966,2.2175853324318964,8.0,0.04,0.11248145644185199
1.7920000000000014,0.32870634797364934,14.145916220470301,0.1559819478905169,1.2171819112901807,2.210534322658742,8.0,0.04,0.11250465393768531
1.8020000000000014,0.32790388256168407,14.226973876585781,0.15571785469572869,1.2169562746256228,2.2166732352641967,8.0,0.04,0.11253881877657208
1.8120000000000014,0.3271127914675743,14.308130844620228,0.15549161733544267,1.2171679581447608,2.224816514807733,8.0,0.04,0.11258395929592047
1.8220000000000014,0.32633299107106684,14.38941393489901,0.155337576493483,1.2178215510895063,2.2183614599971637,8.0,0.04,0.11264099046495504
1.8320000000000014,0.3255643777786551,14.470833666594087,0.15522570681071785,1.2189146211611241,2.2068047883688986,8.0,0.04,0.11270996516917797
1.8420000000000014,0.3248067806568757,14.552398996132826,0.15513849151407166,1.220442811104636,2.1918583009586596,8.0,0.04,0.11279084797545168
1.8520000000000014,0.3240599904765057,14.634117974024099,0.15506670056098892,1.2224005484723584,2.1744115451624837,8.0,0.04,0.11288355245584246
1.8620000000000014,0.32332377761032277,14.715998103062732,0.15500552752333813,1.224781376759929,2.1550107802152243,8.0,0.04,0.11298795656205854
1.8720000000000014,0.32259790377936853,14.798046457220973,0.15495245749311354,1.2275781431753927,2.134013396756348,8.0,0.04,0.11310391227969684
1.8820000000000014,0.3218821797471874,14.880256033996908,0.1549231789590076,1.2307834237677897,2.112577065078966,8.0,0.04,0.11323115567242967
1.8920000000000015,0.32117721559605333,14.962562296206512,0.15496745143793395,1.2343918131386404,2.097200681313315,8.0,0.04,0.11336866332865345
1.9020000000000015,0.3204829515243918,15.045017336487037,0.1549855924440413,1.2383896446052667,2.0694783171791626,8.0,0.04,0.1135173030615948
