trial_id,controller,base_mass_kg,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,precision_success,base_stable_success,original_base_mass_kg,inertia_scale,new_base_inertia_x,new_base_inertia_y,new_base_inertia_z,mean_mu,mean_lambda
3,clik,40.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.059755609187920944,34.93038517661023,0.6246803809100226,1.4715297166254204,16.85786128847321,0.077953418413207,1,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,nan
3,dls,40.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.058479410126578375,34.943901270635806,0.6247561164644877,1.4411544940592493,16.28362601375273,0.07832232711926859,1,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,0.04
3,fixed_rns,40.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.058745552706796655,35.102865307084556,0.6755232228043334,5.417888987443888,34.346878626779244,0.08078740515268423,1,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,8.0,0.04
3,react_ns,40.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.052590153946901544,32.97662663750292,0.6179477586375379,3.0149108094619113,9.460774159482021,0.11153419984988205,1,1,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,55.2559817273512,0.10801895110178193
4,clik,40.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.5647401685869496,34.14143604416381,0.8896442495831332,4.383704441051432,146.05747157298242,8.119445954238839e-05,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,nan
4,dls,40.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.3962733938407609,34.2802981728009,0.753277104748556,3.085168675255857,11.716394984560226,0.01119688390448858,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,0.04
4,fixed_rns,40.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.34566376119042924,34.3987362361922,0.7867554024531537,9.264690805145385,16.225864720369707,0.03428075527046321,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,8.0,0.04
4,react_ns,40.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.26864565097465243,31.06282146421526,0.5663630329144032,3.521361033654459,9.513726991101242,0.10653081908496573,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,23.68999623642311,0.11220248741816012
5,clik,40.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.35427156835133644,35.45958673901736,0.7018782949135481,2.964124992238024,21.095524089130752,0.075509613158915,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,nan
5,dls,40.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.34990109322253043,35.52989972260359,0.7025018511832225,2.9453459337876193,20.4604945347442,0.07652708647606456,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,0.04
5,fixed_rns,40.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.3713659405389192,35.94303941106833,0.8671993514146943,9.52549516233002,34.90702832169324,0.09772124846613464,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,8.0,0.04
5,react_ns,40.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.21326391416306303,33.522463579816225,0.7076522408255427,3.7479952682263207,10.881392057867904,0.09965279423873655,1,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,27.75566358232961,0.11495480177701377
6,clik,40.0,0.7396709101974037,0.11058185942934212,0.8153307090298809,0.35224534647819444,32.43461453424541,0.9300402409226959,13.515775910500153,279183.8867904584,8.177480050686023e-05,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,nan
6,dls,40.0,0.7396709101974037,0.11058185942934212,0.8153307090298809,0.32092915792059323,32.636862303114825,0.6408510342310245,2.980803236987504,9.829036524554313,0.007793530258846055,0,0,42.0,0.9523809523809523,2.6759999999999997,1.6379047619047615,1.200761904761905,nan,0.04
