trial_id,mu_max,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,mean_mu,final_mu,mean_lambda,precision_success,base_stable_success
1,120.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.14439364705665123,35.92454197996664,0.6809037833396507,3.4890724103844395,8.099242370168382,0.0899115314956186,59.17674395326865,67.78970185994893,0.11540963926671961,1,0
2,120.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.3533617362852811,31.788254107813035,0.5885640765140451,3.511748681853402,8.898798400477853,0.11054604646107082,25.182889666687917,29.95307882109715,0.11199356064042278,0,0
3,120.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.050394964450842246,32.46153275263626,0.6063484736212942,2.986833571502801,9.460814492992462,0.11188301347282298,83.35600950799235,98.2751572390891,0.10780786000088512,1,1
4,120.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.2671614764818001,30.583869991749,0.558111333350022,3.5244531534063186,9.516677578521952,0.1065972038035601,35.41434048163134,41.873322441322955,0.11214520750317268,0,0
5,120.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.20997804652665497,33.076023378192886,0.6967373641687945,3.759003911124654,10.881642852409977,0.09978721842990651,41.78374275212844,52.37806379778738,0.11490675461198385,1,0
6,120.0,0.7396709101974037,0.11058185942934212,0.8153307090298809,0.21400877827340856,30.77926324996642,0.557805582663385,3.5515853788383724,8.874990006248836,0.11363350567152973,45.734081577711756,51.55634111426311,0.10801118818045823,1,1
7,120.0,0.5740840888454539,0.33095371585668704,0.8625923924627692,0.18158822470546854,25.05434452503849,0.4769509515961765,3.5035597753933265,11.541435623898778,0.08453174443797526,50.47759685437224,58.55670261274012,0.11343080654721395,1,1
8,120.0,0.7224342239758167,-0.17348483989622107,0.713352351304462,0.24400629036512927,35.70131019872024,0.69340419810342,3.4874769848712615,7.231979390156953,0.10340750774199786,39.01144420488404,45.83989836788104,0.11141142163083861,1,0
9,120.0,0.46533131802553007,-0.1997118301560939,0.7890671336348591,0.02952718134614854,35.7168115760867,0.6972533495674791,2.5967412177091,15.678750171760935,0.10889846423199842,84.17316961021544,106.74333265159898,0.11035737846225378,1,0
10,120.0,0.7106667545677361,0.32888132608223647,0.6640388753483533,0.36036911377126607,30.037712373333157,0.5509454759085249,3.4915713052323243,10.160529151971538,0.10441384438357547,24.764596897625896,29.152806228722497,0.11243511609816909,0,0
11,120.0,0.5796608971122041,0.005211277329275121,0.6163149756795,0.1979436844026359,33.82439072837258,0.7011071920088023,3.736513038738766,9.90288126007617,0.11171866800634697,44.58500623704647,54.911766446016244,0.11258968822723242,1,0
12,120.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.13727517816277213,33.50039026887499,0.7206942330798938,3.8157069450086425,12.237346758135905,0.09988054138217811,55.26941591487892,69.71879760186613,0.1147577312127693,1,0
